time,open,high,low,close,volume
1760292000,113729.0,114172.5,113700.0,113964.0,827.0
1760292900,113964.5,114106.0,113764.0,113844.5,702.0
1760293800,113824.0,113940.0,113475.0,113566.0,781.0
1760294700,113547.5,113846.0,113485.0,113815.5,543.0
1760295600,113816.0,114320.0,113765.0,114300.5,532.0
1760296500,114323.5,114335.5,114135.5,114236.0,436.0
1760297400,114209.5,114338.5,114028.5,114125.0,329.0
1760298300,114145.0,114299.5,114073.5,114288.5,502.0
1760299200,114289.0,114751.0,114289.0,114512.0,1220.0
1760300100,114547.0,115238.5,114512.0,115146.0,1640.0
1760301000,115164.5,115399.5,114931.0,115043.5,2234.0
1760301900,115043.5,115181.5,114841.5,114864.0,1556.0
1760302800,114894.5,115484.5,114621.5,115326.5,2131.0
1760303700,115312.0,115344.5,114638.5,114905.0,1304.0
1760304600,114900.5,114912.0,114207.0,114571.0,1965.0
1760305500,114571.0,114902.0,114450.5,114785.5,933.0
1760306400,114841.5,115675.0,114841.5,115311.5,1809.0
1760307300,115315.5,115506.5,115121.0,115158.5,1440.0
1760308200,115185.0,115339.5,115037.5,115328.5,880.0
1760309100,115298.0,115454.0,115135.0,115160.5,829.0
1760310000,115161.0,115200.0,114683.0,114833.5,1116.0
1760310900,114833.5,115274.0,114678.5,115196.5,706.0
1760311800,115198.0,115281.5,114777.5,114939.5,594.0
1760312700,114912.5,115092.5,114860.5,114894.0,596.0
1760313600,114929.0,115143.0,114704.0,115143.0,890.0
1760314500,115166.5,115817.0,115131.5,115131.5,1104.0
1760315400,115121.0,115145.0,114894.0,115068.5,485.0
1760316300,115026.5,115391.5,114904.0,115200.0,476.0
1760317200,115188.0,115324.5,115024.5,115133.5,604.0
1760318100,115090.5,115599.5,115022.0,115484.0,615.0
1760319000,115539.0,115697.5,115432.5,115604.0,478.0
1760319900,115595.5,115680.0,115490.5,115638.5,303.0
1760320800,115661.0,115807.5,115200.0,115278.0,764.0
1760321700,115278.0,115293.5,114941.5,115164.5,568.0
1760322600,115156.0,115377.5,115123.5,115263.5,410.0
1760323500,115272.5,115428.5,115215.0,115264.0,600.0
1760324400,115275.0,115573.5,115235.0,115436.0,402.0
1760325300,115379.5,115379.5,115058.5,115100.5,313.0
1760326200,115102.0,115159.0,114730.0,114811.0,724.0
1760327100,114796.5,114845.5,114569.5,114773.5,432.0
1760328000,114774.0,114950.5,114610.5,114651.5,400.0
1760328900,114693.0,114795.5,114573.5,114606.0,528.0
1760329800,114619.5,114921.0,114547.0,114571.5,1066.0
1760330700,114586.5,114681.0,114362.0,114662.5,2061.0
1760331600,114656.5,114716.0,114458.0,114690.5,257.0
1760332500,114643.0,114775.5,114501.0,114661.0,221.0
